"variable_id","title","description","register_type","register_address","usable_address","divisor","factor","unit","variable_size","rest_writable","minimum_raw","maximum_raw","default_raw","included_in_definition","mqtt_topic"
26823,"Energiepreis 06:00 - 07:00","","holding",6026,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26824,"Energiepreis 07:00 - 08:00","","holding",6028,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26825,"Energiepreis 08:00 - 09:00","","holding",6030,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26826,"Energiepreis 09:00 - 10:00","","holding",6032,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26827,"Energiepreis 10:00 - 11:00","","holding",6034,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26828,"Energiepreis 11:00 - 12:00","","holding",6036,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26829,"Energiepreis 12:00 - 13:00","","holding",6038,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26830,"Energiepreis 13:00 - 14:00","","holding",6040,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26831,"Energiepreis 14:00 - 15:00","","holding",6042,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26832,"Energiepreis 15:00 - 16:00","","holding",6044,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26833,"Energiepreis 16:00 - 17:00","","holding",6046,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26834,"Energiepreis 17:00 - 18:00","","holding",6048,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26835,"Energiepreis 18:00 - 19:00","","holding",6050,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26836,"Energiepreis 19:00 - 20:00","","holding",6052,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26837,"Energiepreis 20:00 - 21:00","","holding",6054,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26838,"Energiepreis 21:00 - 22:00","","holding",6056,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26839,"Energiepreis 22:00 - 23:00","","holding",6058,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26840,"Energiepreis 23:00 - 00:00","","holding",6060,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
27378,"Heating, compressor only","","input",1585,true,10,0.1,"kWh","u32",false,0,0,0,true,"energy/heatingcompressor"
27379,"Hot water, compressor only","","input",1583,true,10,0.1,"kWh","u32",false,0,0,0,true,"energy/hotwatercompressor"
27383,"Hot water, including int. add. heat","","input",1575,true,10,0.1,"kWh","u32",false,0,0,0,false,""
27769,"Disable offset for cluster cooling controller","","holding",6000,true,1,1,"","u8",true,0,1,0,false,""
28034,"Outd. liq. line sensor (BT39)","","input",2445,true,10,0.1,"°C","s16",false,0,0,0,false,""
28035,"Outdoor Liquid Line Temp sensor (EB101-BT39)","","input",2446,true,10,0.1,"°C","s16",false,0,0,0,false,""
28036,"Outdoor Liquid Line Temp sensor (EB102-BT39)","","input",2447,true,10,0.1,"°C","s16",false,0,0,0,false,""
28037,"Outdoor Liquid Line Temp sensor (EB103-BT39)","","input",2448,true,10,0.1,"°C","s16",false,0,0,0,false,""
28038,"Outdoor Liquid Line Temp sensor (EB104-BT39)","","input",2449,true,10,0.1,"°C","s16",false,0,0,0,false,""
28039,"Outdoor Liquid Line Temp sensor (EB105-BT39)","","input",2450,true,10,0.1,"°C","s16",false,0,0,0,false,""
28040,"Outdoor Liquid Line Temp sensor (EB106-BT39)","","input",2451,true,10,0.1,"°C","s16",false,0,0,0,false,""
28041,"Outdoor Liquid Line Temp sensor (EB107-BT39)","","input",2452,true,10,0.1,"°C","s16",false,0,0,0,false,""
28042,"Outdoor Liquid Line Temp sensor (EB108-BT39)","","input",2453,true,10,0.1,"°C","s16",false,0,0,0,false,""
28392,"Tot. production","","input",3821,true,10,0.1,"kWh","u32",false,0,0,0,false,""
28393,"Tot. consumption","","input",3823,true,10,0.1,"kWh","u32",false,0,0,0,false,""
29258,"Production (PV Power)","","holding",5984,true,1,1,"kW","u16",true,0,65535,0,false,""
29291,"Current power","","input",2727,true,100,0.01,"kW","u32",false,0,0,0,false,""
29970,"External reading of BT50 activated","","input",5986,true,1,1,"","u8",false,0,0,0,false,""
29971,"External reading of value BT50","","holding",5987,true,10,0.1,"°C","s16",false,0,0,0,false,""
30001,"Speed, circulation pump, standby mode (EB100)","","holding",5996,true,1,1,"%","u8",true,1,100,30,false,""
32341,"Desired room temperature for zone 1","","holding",2505,true,10,0.1,"°C","s32",true,50,350,200,false,""
32342,"Desired room temperature for zone 2","","holding",2507,true,10,0.1,"°C","s32",true,50,350,200,false,""
32343,"Desired room temperature for zone 3","","holding",2509,true,10,0.1,"°C","s32",true,50,350,200,false,""
32344,"Desired room temperature for zone 4","","holding",2511,true,10,0.1,"°C","s32",true,50,350,200,false,""
32345,"Desired room temperature for zone 5","","holding",2513,true,10,0.1,"°C","s32",true,50,350,200,false,""
32346,"Desired room temperature for zone 6","","holding",2515,true,10,0.1,"°C","s32",true,50,350,200,false,""
32347,"Desired room temperature for zone 7","","holding",2517,true,10,0.1,"°C","s32",true,50,350,200,false,""
32348,"Desired room temperature for zone 8","","holding",2519,true,10,0.1,"°C","s32",true,50,350,200,false,""
32349,"Desired room temperature for zone 9","","holding",2521,true,10,0.1,"°C","s32",true,50,350,200,false,""
32350,"Desired room temperature for zone 10","","holding",2523,true,10,0.1,"°C","s32",true,50,350,200,false,""
32351,"Desired room temperature for zone 11","","holding",2525,true,10,0.1,"°C","s32",true,50,350,200,false,""
32352,"Desired room temperature for zone 12","","holding",2527,true,10,0.1,"°C","s32",true,50,350,200,false,""
32353,"Desired room temperature for zone 13","","holding",2529,true,10,0.1,"°C","s32",true,50,350,200,false,""
32354,"Desired room temperature for zone 14","","holding",2531,true,10,0.1,"°C","s32",true,50,350,200,false,""
32355,"Desired room temperature for zone 15","","holding",2533,true,10,0.1,"°C","s32",true,50,350,200,false,""
32356,"Desired room temperature for zone 16","","holding",2535,true,10,0.1,"°C","s32",true,50,350,200,false,""
32357,"Desired room temperature for zone 17","","holding",2537,true,10,0.1,"°C","s32",true,50,350,200,false,""
32358,"Desired room temperature for zone 18","","holding",2539,true,10,0.1,"°C","s32",true,50,350,200,false,""
32359,"Desired room temperature for zone 19","","holding",2541,true,10,0.1,"°C","s32",true,50,350,200,false,""
32360,"Desired room temperature for zone 20","","holding",2543,true,10,0.1,"°C","s32",true,50,350,200,false,""
32361,"Desired room temperature for zone 21","","holding",2545,true,10,0.1,"°C","s32",true,50,350,200,false,""
32362,"Desired room temperature for zone 22","","holding",2547,true,10,0.1,"°C","s32",true,50,350,200,false,""
32363,"Desired room temperature for zone 23","","holding",2549,true,10,0.1,"°C","s32",true,50,350,200,false,""
32364,"Desired room temperature for zone 24","","holding",2551,true,10,0.1,"°C","s32",true,50,350,200,false,""
32365,"Desired room temperature for zone 25","","holding",2553,true,10,0.1,"°C","s32",true,50,350,200,false,""
32366,"Desired room temperature for zone 26","","holding",2555,true,10,0.1,"°C","s32",true,50,350,200,false,""
32367,"Desired room temperature for zone 27","","holding",2557,true,10,0.1,"°C","s32",true,50,350,200,false,""
32368,"Desired room temperature for zone 28","","holding",2559,true,10,0.1,"°C","s32",true,50,350,200,false,""
32369,"Desired room temperature for zone 29","","holding",2561,true,10,0.1,"°C","s32",true,50,350,200,false,""
32370,"Desired room temperature for zone 30","","holding",2563,true,10,0.1,"°C","s32",true,50,350,200,false,""
32371,"Desired room temperature for zone 31","","holding",2565,true,10,0.1,"°C","s32",true,50,350,200,false,""
32372,"Desired room temperature for zone 32","","holding",2567,true,10,0.1,"°C","s32",true,50,350,200,false,""
32373,"Desired room temperature for zone 33","","holding",2569,true,10,0.1,"°C","s32",true,50,350,200,false,""
32374,"Desired room temperature for zone 34","","holding",2571,true,10,0.1,"°C","s32",true,50,350,200,false,""
32375,"Desired room temperature for zone 35","","holding",2573,true,10,0.1,"°C","s32",true,50,350,200,false,""
32376,"Desired room temperature for zone 36","","holding",2575,true,10,0.1,"°C","s32",true,50,350,200,false,""
32377,"Desired room temperature for zone 37","","holding",2577,true,10,0.1,"°C","s32",true,50,350,200,false,""
32378,"Desired room temperature for zone 38","","holding",2579,true,10,0.1,"°C","s32",true,50,350,200,false,""
32379,"Desired room temperature for zone 39","","holding",2581,true,10,0.1,"°C","s32",true,50,350,200,false,""
32380,"Desired room temperature for zone 40","","holding",2583,true,10,0.1,"°C","s32",true,50,350,200,false,""
32824,"Power limitation activation","","none",0,false,1,1,"","u8",true,0,1,0,false,""
33193,"External reading of BT68 activated","","holding",6003,true,1,1,"","u8",true,0,1,0,false,""
33194,"External reading of value BT68","","holding",6004,true,10,0.1,"°C","s16",false,0,0,0,false,""
33195,"External reading of BT69 activated","","holding",6005,true,1,1,"","u8",true,0,1,0,false,""
33196,"External reading of value BT68","","holding",6006,true,10,0.1,"°C","s16",false,0,0,0,false,""
55000,"Priority","","input",3804,true,1,1,"","u8",false,0,0,0,false,""
55084,"Immersion heater power, emergency mode","","holding",3028,true,100,0.01,"kW","s16",true,0,4500,940,false,""
55335,"""EEV Control Mode (EB101)""","","input",2413,true,1,1,"","u8",false,0,0,0,false,""
55343,"""EEV State (EB101)""","","input",2421,true,1,1,"","u8",false,0,0,0,false,""
55749,"Block new compressor","Block new compressors","holding",5551,true,1,1,"","u8",false,0,1,0,false,""
55884,"Set point value power","","holding",5997,true,10,0.1,"kW","u16",true,0,600,0,false,""
56150,"All sub units operating prio","","input",3825,true,1,1,"","u32",false,0,0,0,false,""
